,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_samples,param_n_estimators,param_oob_score,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
10,10.272034931182862,0.4752787174265083,0.13754625320434571,0.030083613879149235,squared_error,5,0.9,350,True,"{'criterion': 'squared_error', 'max_depth': 5, 'max_samples': 0.9, 'n_estimators': 350, 'oob_score': True}",-110602.97848652118,-121275.07803170435,-117719.00560538017,-117352.1963168336,-128290.6116409694,-119047.97401628173,5767.947834327198,81,0.9351988457895573,0.9329135598465561,0.9567645554190418,0.923225625442059,0.9287681904828967,0.9353741553960221,0.011444300149303628,73
11,11.461781883239746,0.5470600999247875,0.16924490928649902,0.01411834769489967,squared_error,5,0.9,400,True,"{'criterion': 'squared_error', 'max_depth': 5, 'max_samples': 0.9, 'n_estimators': 400, 'oob_score': True}",-110576.89114937342,-122513.33105450294,-117575.8779572183,-117763.2976645872,-129099.03238420287,-119505.68604197695,6124.731460221217,84,0.9355171422508141,0.9319300724450154,0.9569993310562707,0.9231063265928343,0.9281264230853897,0.9351358590860649,0.011681401426925432,76
12,14.302842903137208,0.6587339746633882,0.19758086204528807,0.034338932006094953,squared_error,5,0.9,450,True,"{'criterion': 'squared_error', 'max_depth': 5, 'max_samples': 0.9, 'n_estimators': 450, 'oob_score': True}",-110478.01982034261,-121186.40066528505,-117978.66643411318,-117104.71171174831,-127956.99940364956,-118940.95960702775,5696.49266614099,78,0.9355589645994445,0.93322841819293,0.9567758842019082,0.9227185933874807,0.9286520351246478,0.9353867791012822,0.011558734293790833,72
13,15.24611554145813,0.5405954889453727,0.17793493270874022,0.00830882625393084,squared_error,5,0.9,500,True,"{'criterion': 'squared_error', 'max_depth': 5, 'max_samples': 0.9, 'n_estimators': 500, 'oob_score': True}",-110410.00790996126,-120767.84108766787,-118202.93482703665,-117148.43254481045,-128595.92434676742,-119025.02814324872,5883.119464677807,80,0.9354085293530887,0.9338215364485128,0.9567033340634254,0.92188371778627,0.9286770523834026,0.93529883400694,0.011697524515016745,74
14,3.1803184509277345,0.46124016291635245,0.04340353012084961,0.001668221654410377,squared_error,6,0.9,100,True,"{'criterion': 'squared_error', 'max_depth': 6, 'max_samples': 0.9, 'n_estimators': 100, 'oob_score': True}",-93422.94548827987,-102802.10015450908,-99387.16064284659,-100280.04827242711,-109434.05458484852,-101065.26182858224,5194.052031532473,66,0.9453428803089181,0.9462960365608739,0.9671428032512066,0.9375192556323464,0.9458300731911234,0.9484262097888937,0.009900070744234707,61
15,6.575294256210327,0.2649542288949688,0.09942879676818847,0.013317004453250651,squared_error,6,0.9,200,True,"{'criterion': 'squared_error', 'max_depth': 6, 'max_samples': 0.9, 'n_estimators': 200, 'oob_score': True}",-93348.60168174736,-102637.26925920736,-99042.79987263212,-101349.2593200555,-109368.22236342855,-101149.23049941417,5197.9410938741485,69,0.9463430342669206,0.9471002865605054,0.9670537424533309,0.93371058743235,0.9449667914160365,0.9478348884258286,0.010768950532659959,63
16,10.159058141708375,0.6296127758340939,0.15472779273986817,0.009938681126834796,squared_error,6,0.9,300,True,"{'criterion': 'squared_error', 'max_depth': 6, 'max_samples': 0.9, 'n_estimators': 300, 'oob_score': True}",-92542.99189539869,-102889.69845044558,-98439.66089400533,-101057.96539965158,-109351.23139516397,-100856.30960693302,5500.735838238818,65,0.9488373987963296,0.9465655026815617,0.9678515484499668,0.936695257917225,0.9455735513653701,0.9491046518420905,0.010241353067202308,57
17,12.666590261459351,0.7873930628569099,0.1928730010986328,0.009288205727288485,squared_error,6,0.9,350,True,"{'criterion': 'squared_error', 'max_depth': 6, 'max_samples': 0.9, 'n_estimators': 350, 'oob_score': True}",-93147.82330869394,-103381.25768850146,-99276.20229403045,-100776.84968079929,-109249.9759244624,-101166.4217792975,5258.744399144899,70,0.9485060702317897,0.9465744696013542,0.9671859891711712,0.9374616641764801,0.9454117630787615,0.9490279912519114,0.009827126606419365,58
18,14.920377779006959,0.3881051828607886,0.27384109497070314,0.07150742964214987,squared_error,6,0.9,400,True,"{'criterion': 'squared_error', 'max_depth': 6, 'max_samples': 0.9, 'n_estimators': 400, 'oob_score': True}",-93275.77930055647,-102140.95905176866,-98534.93938875942,-100630.6032959233,-109686.44276486804,-100853.74476037516,5339.02024055607,64,0.9474811518797601,0.9482365027699644,0.967286493680664,0.9362009656470975,0.9448140485467775,0.9488038325048527,0.010182639542577782,59
19,15.827240419387817,0.6999912803904651,0.20182619094848633,0.010119970581277046,squared_error,6,0.9,450,True,"{'criterion': 'squared_error', 'max_depth': 6, 'max_samples': 0.9, 'n_estimators': 450, 'oob_score': True}",-93504.72243108987,-103223.71132013806,-98774.22267613193,-101327.77056302248,-108773.75990182006,-101120.83737844047,5030.783850629052,68,0.9477887708721816,0.9463456952212007,0.9673718789653177,0.935541881157701,0.9455108989972201,0.9485118250427244,0.010374406597117778,60
20,18.45596923828125,0.9089624370749236,0.3568657398223877,0.06970123573843504,squared_error,6,0.9,500,True,"{'criterion': 'squared_error', 'max_depth': 6, 'max_samples': 0.9, 'n_estimators': 500, 'oob_score': True}",-92977.24339402455,-102565.76134032017,-98744.04029301454,-101640.95667515801,-109411.09480013013,-101067.81930052947,5348.643383918767,67,0.9462838696297456,0.9472878033414311,0.9674934391062546,0.9345875934285576,0.944973493338998,0.9481252397689973,0.010699723952752347,62
21,3.8625377655029296,0.20801111374826975,0.05590829849243164,0.014241966895942095,squared_error,7,0.9,100,True,"{'criterion': 'squared_error', 'max_depth': 7, 'max_samples': 0.9, 'n_estimators': 100, 'oob_score': True}",-84562.95403009368,-92516.77324782619,-88371.08241729441,-92851.93192146257,-97916.62864679476,-91243.87405269433,4508.2014256724,56,0.9515544998687661,0.9558388926584408,0.9730751046912651,0.9395785784975801,0.9533874117246519,0.954686897488141,0.010763039885026351,49
22,7.55195426940918,0.3753246697463703,0.13571438789367676,0.05679864936985037,squared_error,7,0.9,200,True,"{'criterion': 'squared_error', 'max_depth': 7, 'max_samples': 0.9, 'n_estimators': 200, 'oob_score': True}",-84176.22983210218,-92439.82466063599,-88849.48775102838,-91602.80034603788,-97015.26241773015,-90816.72100150693,4234.157095468749,55,0.9534170654172108,0.9555105242240469,0.9729239747078643,0.9433699908232897,0.9555353266068922,0.9561513763558608,0.009517883553260408,42
